instance,run,seed,island,model,window,window_start_iter,window_end_iter,rejections
rat195_or10,9,81,6,KNN,13,650,699,5
rat195_or10,9,81,1,RSF,15,750,799,28
rat195_or10,9,81,2,GBSA,13,650,699,1
rat195_or10,9,81,1,RSF,16,800,849,21
rat195_or10,9,81,6,KNN,14,700,749,2
rat195_or10,9,81,2,GBSA,14,700,749,1
rat195_or10,9,81,6,KNN,15,750,799,1
rat195_or10,9,81,1,RSF,17,850,899,30
rat195_or10,9,81,1,RSF,18,900,949,30
rat195_or10,9,81,2,GBSA,15,750,799,1
rat195_or10,9,81,1,RSF,19,950,999,30
rat195_or10,9,81,2,GBSA,17,850,899,1
rat195_or10,9,81,2,GBSA,18,900,949,2
rat195_or10,9,81,2,GBSA,19,950,999,1
lin318_or30,10,91,2,GBSA,4,200,249,27
lin318_or30,10,91,4,SSVM,4,200,249,13
lin318_or30,10,91,0,COX,5,250,299,48
lin318_or30,10,91,0,COX,6,300,349,45
lin318_or30,10,91,4,SSVM,5,250,299,33
lin318_or30,10,91,6,KNN,4,200,249,6
lin318_or30,10,91,2,GBSA,5,250,299,20
lin318_or30,10,91,0,COX,7,350,399,45
lin318_or30,10,91,6,KNN,5,250,299,38
lin318_or30,10,91,0,COX,8,400,449,39
lin318_or30,10,91,6,KNN,6,300,349,35
lin318_or30,10,91,7,ELASTICNET,5,250,299,28
lin318_or30,10,91,4,SSVM,6,300,349,24
lin318_or30,10,91,1,RSF,5,250,299,8
lin318_or30,10,91,5,WEIBULLAFT,5,250,299,42
lin318_or30,10,91,6,KNN,7,350,399,32
lin318_or30,10,91,2,GBSA,6,300,349,19
lin318_or30,10,91,5,WEIBULLAFT,6,300,349,37
lin318_or30,10,91,7,ELASTICNET,6,300,349,24
lin318_or30,10,91,4,SSVM,7,350,399,27
lin318_or30,10,91,6,KNN,8,400,449,26
lin318_or30,10,91,5,WEIBULLAFT,7,350,399,37
lin318_or30,10,91,2,GBSA,7,350,399,28
lin318_or30,10,91,7,ELASTICNET,7,350,399,24
lin318_or30,10,91,5,WEIBULLAFT,8,400,449,38
lin318_or30,10,91,4,SSVM,8,400,449,15
lin318_or30,10,91,6,KNN,9,450,499,32
lin318_or30,10,91,2,GBSA,8,400,449,31
lin318_or30,10,91,8,MTLR,5,250,299,13
lin318_or30,10,91,1,RSF,6,300,349,13
lin318_or30,10,91,3,DEEPSURV,5,250,299,19
lin318_or30,10,91,7,ELASTICNET,8,400,449,29
lin318_or30,10,91,7,ELASTICNET,9,450,499,32
lin318_or30,10,91,3,DEEPSURV,6,300,349,11
lin318_or30,10,91,8,MTLR,6,300,349,15
lin318_or30,10,91,7,ELASTICNET,10,500,549,32
lin318_or30,10,91,7,ELASTICNET,11,550,599,31
lin318_or30,10,91,1,RSF,7,350,399,18
lin318_or30,10,91,8,MTLR,7,350,399,9
lin318_or30,10,91,3,DEEPSURV,7,350,399,17
lin318_or30,10,91,7,ELASTICNET,12,600,649,9
lin318_or30,10,91,,,0,0,49,1
lin318_or30,10,91,1,RSF,8,400,449,17
lin318_or30,10,91,3,DEEPSURV,8,400,449,8
lin318_or30,10,91,8,MTLR,8,400,449,15
lin318_or30,10,91,3,DEEPSURV,9,450,499,14
lin318_or30,10,91,8,MTLR,9,450,499,9
lin318_or30,10,91,1,RSF,9,450,499,6
lin318_or30,10,91,3,DEEPSURV,10,500,549,8
lin318_or30,10,91,8,MTLR,10,500,549,7
lin318_or30,10,91,8,MTLR,11,550,599,10
lin318_or30,10,91,8,MTLR,12,600,649,11
lin318_or30,1,1,2,GBSA,4,200,249,33
lin318_or30,1,1,0,COX,4,200,249,12
lin318_or30,1,1,0,COX,5,250,299,36
lin318_or30,1,1,6,KNN,4,200,249,9
lin318_or30,1,1,2,GBSA,5,250,299,33
lin318_or30,1,1,0,COX,6,300,349,48
lin318_or30,1,1,0,COX,7,350,399,42
lin318_or30,1,1,0,COX,8,400,449,45
lin318_or30,1,1,6,KNN,5,250,299,17
lin318_or30,1,1,0,COX,9,450,499,39
lin318_or30,1,1,4,SSVM,5,250,299,41
lin318_or30,1,1,2,GBSA,6,300,349,31
lin318_or30,1,1,7,ELASTICNET,5,250,299,5
lin318_or30,1,1,5,WEIBULLAFT,5,250,299,31
lin318_or30,1,1,4,SSVM,6,300,349,48
lin318_or30,1,1,4,SSVM,7,350,399,45
lin318_or30,1,1,4,SSVM,8,400,449,40
lin318_or30,1,1,2,GBSA,7,350,399,34
lin318_or30,1,1,5,WEIBULLAFT,6,300,349,36
lin318_or30,1,1,6,KNN,6,300,349,17
lin318_or30,1,1,7,ELASTICNET,6,300,349,6
lin318_or30,1,1,5,WEIBULLAFT,7,350,399,35
lin318_or30,1,1,5,WEIBULLAFT,8,400,449,38
lin318_or30,1,1,6,KNN,7,350,399,18
lin318_or30,1,1,3,DEEPSURV,5,250,299,29
lin318_or30,1,1,8,MTLR,5,250,299,23
lin318_or30,1,1,3,DEEPSURV,6,300,349,37
lin318_or30,1,1,6,KNN,8,400,449,18
lin318_or30,1,1,8,MTLR,6,300,349,23
lin318_or30,1,1,3,DEEPSURV,7,350,399,25
lin318_or30,1,1,7,ELASTICNET,7,350,399,5
lin318_or30,1,1,1,RSF,6,300,349,1
lin318_or30,1,1,7,ELASTICNET,8,400,449,14
lin318_or30,1,1,6,KNN,9,450,499,14
lin318_or30,1,1,8,MTLR,7,350,399,26
lin318_or30,1,1,3,DEEPSURV,8,400,449,32
lin318_or30,1,1,8,MTLR,8,400,449,26
lin318_or30,1,1,6,KNN,10,500,549,11
lin318_or30,1,1,7,ELASTICNET,9,450,499,10
lin318_or30,1,1,8,MTLR,9,450,499,31
lin318_or30,1,1,1,RSF,7,350,399,3
lin318_or30,1,1,8,MTLR,10,500,549,26
lin318_or30,1,1,7,ELASTICNET,10,500,549,13
lin318_or30,1,1,6,KNN,11,550,599,4
lin318_or30,1,1,8,MTLR,11,550,599,23
lin318_or30,1,1,7,ELASTICNET,11,550,599,10
lin318_or30,1,1,8,MTLR,12,600,649,2
lin318_or30,1,1,7,ELASTICNET,12,600,649,20
lin318_or30,1,1,7,ELASTICNET,13,650,699,10
lin318_or30,2,11,7,ELASTICNET,4,200,249,33
lin318_or30,2,11,7,ELASTICNET,5,250,299,28
lin318_or30,2,11,5,WEIBULLAFT,4,200,249,4
lin318_or30,2,11,7,ELASTICNET,6,300,349,24
lin318_or30,2,11,0,COX,5,250,299,6
lin318_or30,2,11,4,SSVM,5,250,299,18
lin318_or30,2,11,6,KNN,5,250,299,38
lin318_or30,2,11,1,RSF,5,250,299,18
lin318_or30,2,11,2,GBSA,5,250,299,24
lin318_or30,2,11,6,KNN,6,300,349,42
lin318_or30,2,11,7,ELASTICNET,7,350,399,30
lin318_or30,2,11,5,WEIBULLAFT,5,250,299,3
lin318_or30,2,11,6,KNN,7,350,399,38
lin318_or30,2,11,0,COX,6,300,349,7
lin318_or30,2,11,7,ELASTICNET,8,400,449,25
lin318_or30,2,11,2,GBSA,6,300,349,26
lin318_or30,2,11,6,KNN,8,400,449,37
lin318_or30,2,11,4,SSVM,6,300,349,24
lin318_or30,2,11,8,MTLR,4,200,249,7
lin318_or30,2,11,1,RSF,6,300,349,25
lin318_or30,2,11,7,ELASTICNET,9,450,499,10
lin318_or30,2,11,2,GBSA,7,350,399,14
lin318_or30,2,11,4,SSVM,7,350,399,32
lin318_or30,2,11,5,WEIBULLAFT,6,300,349,12
lin318_or30,2,11,3,DEEPSURV,5,250,299,29
lin318_or30,2,11,0,COX,7,350,399,3
lin318_or30,2,11,8,MTLR,5,250,299,27
lin318_or30,2,11,4,SSVM,8,400,449,32
lin318_or30,2,11,3,DEEPSURV,6,300,349,31
lin318_or30,2,11,8,MTLR,6,300,349,18
lin318_or30,2,11,2,GBSA,8,400,449,17
lin318_or30,2,11,5,WEIBULLAFT,7,350,399,21
lin318_or30,2,11,1,RSF,7,350,399,24
lin318_or30,2,11,3,DEEPSURV,7,350,399,28
lin318_or30,2,11,0,COX,8,400,449,2
lin318_or30,2,11,2,GBSA,9,450,499,22
lin318_or30,2,11,8,MTLR,7,350,399,25
lin318_or30,2,11,3,DEEPSURV,8,400,449,27
lin318_or30,2,11,,,0,0,49,1
lin318_or30,2,11,1,RSF,8,400,449,27
lin318_or30,2,11,8,MTLR,8,400,449,10
lin318_or30,2,11,0,COX,9,450,499,4
lin318_or30,2,11,1,RSF,9,450,499,27
lin318_or30,2,11,0,COX,10,500,549,1
lin318_or30,2,11,1,RSF,10,500,549,28
lin318_or30,2,11,0,COX,11,550,599,1
lin318_or30,2,11,1,RSF,11,550,599,18
lin318_or30,3,21,1,RSF,4,200,249,17
lin318_or30,3,21,7,ELASTICNET,4,200,249,20
lin318_or30,3,21,7,ELASTICNET,5,250,299,36
lin318_or30,3,21,4,SSVM,4,200,249,8
lin318_or30,3,21,4,SSVM,5,250,299,31
lin318_or30,3,21,7,ELASTICNET,6,300,349,37
lin318_or30,3,21,6,KNN,4,200,249,2
lin318_or30,3,21,6,KNN,5,250,299,19
lin318_or30,3,21,5,WEIBULLAFT,5,250,299,32
lin318_or30,3,21,7,ELASTICNET,7,350,399,32
lin318_or30,3,21,1,RSF,5,250,299,24
lin318_or30,3,21,4,SSVM,6,300,349,36
lin318_or30,3,21,2,GBSA,5,250,299,20
lin318_or30,3,21,4,SSVM,7,350,399,38
lin318_or30,3,21,7,ELASTICNET,8,400,449,31
lin318_or30,3,21,5,WEIBULLAFT,6,300,349,32
lin318_or30,3,21,6,KNN,6,300,349,10
lin318_or30,3,21,0,COX,5,250,299,1
lin318_or30,3,21,4,SSVM,8,400,449,27
lin318_or30,3,21,2,GBSA,6,300,349,22
lin318_or30,3,21,7,ELASTICNET,9,450,499,33
lin318_or30,3,21,5,WEIBULLAFT,7,350,399,37
lin318_or30,3,21,1,RSF,6,300,349,19
lin318_or30,3,21,7,ELASTICNET,10,500,549,33
lin318_or30,3,21,5,WEIBULLAFT,8,400,449,38
lin318_or30,3,21,2,GBSA,7,350,399,24
lin318_or30,3,21,6,KNN,7,350,399,20
lin318_or30,3,21,8,MTLR,5,250,299,14
lin318_or30,3,21,7,ELASTICNET,11,550,599,38
lin318_or30,3,21,7,ELASTICNET,12,600,649,29
lin318_or30,3,21,0,COX,7,350,399,2
lin318_or30,3,21,2,GBSA,8,400,449,22
lin318_or30,3,21,6,KNN,8,400,449,24
lin318_or30,3,21,1,RSF,7,350,399,21
lin318_or30,3,21,8,MTLR,6,300,349,11
lin318_or30,3,21,3,DEEPSURV,5,250,299,1
lin318_or30,3,21,7,ELASTICNET,13,650,699,29
lin318_or30,3,21,2,GBSA,9,450,499,10
lin318_or30,3,21,7,ELASTICNET,14,700,749,38
lin318_or30,3,21,3,DEEPSURV,6,300,349,2
lin318_or30,3,21,7,ELASTICNET,15,750,799,38
lin318_or30,3,21,8,MTLR,7,350,399,15
lin318_or30,3,21,7,ELASTICNET,16,800,849,15
lin318_or30,3,21,3,DEEPSURV,7,350,399,4
lin318_or30,3,21,8,MTLR,8,400,449,13
lin318_or30,3,21,0,COX,9,450,499,1
lin318_or30,3,21,3,DEEPSURV,8,400,449,5
lin318_or30,3,21,0,COX,10,500,549,1
lin318_or30,3,21,0,COX,11,550,599,3
lin318_or30,3,21,0,COX,12,600,649,2
lin318_or30,3,21,0,COX,13,650,699,1
lin318_or30,3,21,0,COX,14,700,749,1
lin318_or30,4,31,0,COX,4,200,249,28
lin318_or30,4,31,0,COX,5,250,299,26
lin318_or30,4,31,0,COX,6,300,349,27
lin318_or30,4,31,1,RSF,4,200,249,4
lin318_or30,4,31,6,KNN,4,200,249,1
lin318_or30,4,31,0,COX,7,350,399,32
lin318_or30,4,31,4,SSVM,5,250,299,30
lin318_or30,4,31,7,ELASTICNET,5,250,299,6
lin318_or30,4,31,5,WEIBULLAFT,5,250,299,40
lin318_or30,4,31,6,KNN,5,250,299,2
lin318_or30,4,31,2,GBSA,5,250,299,31
lin318_or30,4,31,0,COX,8,400,449,26
lin318_or30,4,31,1,RSF,5,250,299,4
lin318_or30,4,31,5,WEIBULLAFT,6,300,349,35
lin318_or30,4,31,4,SSVM,6,300,349,32
lin318_or30,4,31,,,0,0,49,1
lin318_or30,4,31,3,DEEPSURV,4,200,249,39
lin318_or30,4,31,2,GBSA,6,300,349,35
lin318_or30,4,31,3,DEEPSURV,5,250,299,36
lin318_or30,4,31,5,WEIBULLAFT,7,350,399,38
lin318_or30,4,31,0,COX,9,450,499,20
lin318_or30,4,31,4,SSVM,7,350,399,42
lin318_or30,4,31,7,ELASTICNET,6,300,349,9
lin318_or30,4,31,4,SSVM,8,400,449,36
lin318_or30,4,31,2,GBSA,7,350,399,31
lin318_or30,4,31,3,DEEPSURV,6,300,349,40
lin318_or30,4,31,5,WEIBULLAFT,8,400,449,36
lin318_or30,4,31,3,DEEPSURV,7,350,399,36
lin318_or30,4,31,4,SSVM,9,450,499,45
lin318_or30,4,31,0,COX,10,500,549,1
lin318_or30,4,31,2,GBSA,8,400,449,31
lin318_or30,4,31,4,SSVM,10,500,549,13
lin318_or30,4,31,8,MTLR,4,200,249,6
lin318_or30,4,31,8,MTLR,5,250,299,34
lin318_or30,4,31,3,DEEPSURV,8,400,449,37
lin318_or30,4,31,6,KNN,6,300,349,3
lin318_or30,4,31,8,MTLR,6,300,349,30
lin318_or30,4,31,7,ELASTICNET,7,350,399,11
lin318_or30,4,31,8,MTLR,7,350,399,35
lin318_or30,4,31,1,RSF,6,300,349,5
lin318_or30,4,31,7,ELASTICNET,8,400,449,13
lin318_or30,4,31,6,KNN,7,350,399,1
lin318_or30,4,31,8,MTLR,8,400,449,30
lin318_or30,4,31,7,ELASTICNET,9,450,499,2
lin318_or30,4,31,1,RSF,7,350,399,4
lin318_or30,4,31,6,KNN,9,450,499,1
lin318_or30,4,31,6,KNN,10,500,549,4
lin318_or30,4,31,6,KNN,11,550,599,3
lin318_or30,4,31,6,KNN,12,600,649,1
lin318_or30,4,31,6,KNN,13,650,699,2
lin318_or30,5,41,0,COX,4,200,249,35
lin318_or30,5,41,4,SSVM,4,200,249,41
lin318_or30,5,41,0,COX,5,250,299,37
lin318_or30,5,41,4,SSVM,5,250,299,49
lin318_or30,5,41,4,SSVM,6,300,349,49
lin318_or30,5,41,0,COX,6,300,349,48
lin318_or30,5,41,4,SSVM,7,350,399,49
lin318_or30,5,41,0,COX,7,350,399,49
lin318_or30,5,41,6,KNN,4,200,249,30
lin318_or30,5,41,0,COX,8,400,449,12
lin318_or30,5,41,2,GBSA,4,200,249,27
lin318_or30,5,41,6,KNN,5,250,299,32
lin318_or30,5,41,2,GBSA,5,250,299,26
lin318_or30,5,41,6,KNN,6,300,349,33
lin318_or30,5,41,1,RSF,4,200,249,4
lin318_or30,5,41,5,WEIBULLAFT,4,200,249,1
lin318_or30,5,41,1,RSF,5,250,299,25
lin318_or30,5,41,6,KNN,7,350,399,32
lin318_or30,5,41,7,ELASTICNET,5,250,299,15
lin318_or30,5,41,2,GBSA,6,300,349,25
lin318_or30,5,41,6,KNN,8,400,449,6
lin318_or30,5,41,3,DEEPSURV,4,200,249,23
lin318_or30,5,41,2,GBSA,7,350,399,32
lin318_or30,5,41,7,ELASTICNET,6,300,349,18
lin318_or30,5,41,5,WEIBULLAFT,5,250,299,1
lin318_or30,5,41,3,DEEPSURV,5,250,299,24
lin318_or30,5,41,2,GBSA,8,400,449,31
lin318_or30,5,41,1,RSF,6,300,349,26
lin318_or30,5,41,5,WEIBULLAFT,6,300,349,5
lin318_or30,5,41,7,ELASTICNET,7,350,399,21
lin318_or30,5,41,3,DEEPSURV,6,300,349,27
lin318_or30,5,41,2,GBSA,9,450,499,28
lin318_or30,5,41,8,MTLR,5,250,299,22
lin318_or30,5,41,1,RSF,7,350,399,24
lin318_or30,5,41,7,ELASTICNET,8,400,449,22
lin318_or30,5,41,3,DEEPSURV,7,350,399,28
lin318_or30,5,41,2,GBSA,10,500,549,29
lin318_or30,5,41,8,MTLR,6,300,349,19
lin318_or30,5,41,5,WEIBULLAFT,7,350,399,9
lin318_or30,5,41,3,DEEPSURV,8,400,449,35
lin318_or30,5,41,2,GBSA,11,550,599,30
lin318_or30,5,41,3,DEEPSURV,9,450,499,23
lin318_or30,5,41,8,MTLR,7,350,399,24
lin318_or30,5,41,1,RSF,8,400,449,23
lin318_or30,5,41,2,GBSA,12,600,649,26
lin318_or30,5,41,5,WEIBULLAFT,8,400,449,6
lin318_or30,5,41,8,MTLR,8,400,449,26
lin318_or30,5,41,2,GBSA,13,650,699,11
lin318_or30,5,41,1,RSF,9,450,499,23
lin318_or30,5,41,1,RSF,10,500,549,21
lin318_or30,5,41,1,RSF,11,550,599,29
lin318_or30,5,41,1,RSF,12,600,649,21
lin318_or30,6,51,6,KNN,4,200,249,40
lin318_or30,6,51,5,WEIBULLAFT,4,200,249,11
lin318_or30,6,51,6,KNN,5,250,299,37
lin318_or30,6,51,6,KNN,6,300,349,38
lin318_or30,6,51,6,KNN,7,350,399,37
lin318_or30,6,51,4,SSVM,5,250,299,32
lin318_or30,6,51,7,ELASTICNET,5,250,299,37
lin318_or30,6,51,5,WEIBULLAFT,5,250,299,17
lin318_or30,6,51,0,COX,5,250,299,1
lin318_or30,6,51,1,RSF,5,250,299,22
lin318_or30,6,51,4,SSVM,6,300,349,43
lin318_or30,6,51,7,ELASTICNET,6,300,349,36
lin318_or30,6,51,2,GBSA,5,250,299,29
lin318_or30,6,51,4,SSVM,7,350,399,40
lin318_or30,6,51,7,ELASTICNET,7,350,399,43
lin318_or30,6,51,4,SSVM,8,400,449,43
lin318_or30,6,51,7,ELASTICNET,8,400,449,43
lin318_or30,6,51,2,GBSA,6,300,349,36
lin318_or30,6,51,0,COX,6,300,349,3
lin318_or30,6,51,5,WEIBULLAFT,6,300,349,14
lin318_or30,6,51,4,SSVM,9,450,499,31
lin318_or30,6,51,1,RSF,6,300,349,26
lin318_or30,6,51,2,GBSA,7,350,399,30
lin318_or30,6,51,4,SSVM,10,500,549,25
lin318_or30,6,51,3,DEEPSURV,5,250,299,3
lin318_or30,6,51,2,GBSA,8,400,449,38
lin318_or30,6,51,5,WEIBULLAFT,7,350,399,20
lin318_or30,6,51,0,COX,7,350,399,7
lin318_or30,6,51,1,RSF,7,350,399,28
lin318_or30,6,51,5,WEIBULLAFT,8,400,449,3
lin318_or30,6,51,3,DEEPSURV,6,300,349,4
lin318_or30,6,51,0,COX,8,400,449,5
lin318_or30,6,51,1,RSF,8,400,449,22
lin318_or30,6,51,0,COX,9,450,499,1
lin318_or30,6,51,1,RSF,9,450,499,22
lin318_or30,6,51,3,DEEPSURV,7,350,399,2
lin318_or30,6,51,3,DEEPSURV,8,400,449,5
lin318_or30,6,51,1,RSF,10,500,549,9
lin318_or30,6,51,8,MTLR,9,450,499,1
lin318_or30,6,51,3,DEEPSURV,9,450,499,1
lin318_or30,6,51,3,DEEPSURV,11,550,599,1
lin318_or30,6,51,3,DEEPSURV,12,600,649,1
lin318_or30,6,51,8,MTLR,14,700,749,1
lin318_or30,7,61,0,COX,4,200,249,22
lin318_or30,7,61,0,COX,5,250,299,30
lin318_or30,7,61,0,COX,6,300,349,32
lin318_or30,7,61,1,RSF,4,200,249,5
lin318_or30,7,61,6,KNN,5,250,299,37
lin318_or30,7,61,0,COX,7,350,399,30
lin318_or30,7,61,7,ELASTICNET,5,250,299,11
lin318_or30,7,61,4,SSVM,5,250,299,37
lin318_or30,7,61,5,WEIBULLAFT,5,250,299,16
lin318_or30,7,61,6,KNN,6,300,349,36
lin318_or30,7,61,4,SSVM,6,300,349,42
lin318_or30,7,61,1,RSF,5,250,299,8
lin318_or30,7,61,2,GBSA,5,250,299,6
lin318_or30,7,61,0,COX,8,400,449,6
lin318_or30,7,61,4,SSVM,7,350,399,41
lin318_or30,7,61,6,KNN,7,350,399,31
lin318_or30,7,61,4,SSVM,8,400,449,44
lin318_or30,7,61,3,DEEPSURV,4,200,249,21
lin318_or30,7,61,5,WEIBULLAFT,6,300,349,20
lin318_or30,7,61,6,KNN,8,400,449,41
lin318_or30,7,61,7,ELASTICNET,6,300,349,10
lin318_or30,7,61,3,DEEPSURV,5,250,299,20
lin318_or30,7,61,2,GBSA,6,300,349,3
lin318_or30,7,61,1,RSF,6,300,349,13
lin318_or30,7,61,5,WEIBULLAFT,7,350,399,22
lin318_or30,7,61,8,MTLR,5,250,299,5
lin318_or30,7,61,7,ELASTICNET,7,350,399,19
lin318_or30,7,61,3,DEEPSURV,6,300,349,25
lin318_or30,7,61,5,WEIBULLAFT,8,400,449,15
lin318_or30,7,61,7,ELASTICNET,8,400,449,8
lin318_or30,7,61,3,DEEPSURV,7,350,399,29
lin318_or30,7,61,8,MTLR,6,300,349,9
lin318_or30,7,61,3,DEEPSURV,8,400,449,20
lin318_or30,7,61,1,RSF,7,350,399,6
lin318_or30,7,61,2,GBSA,8,400,449,6
lin318_or30,7,61,3,DEEPSURV,9,450,499,20
lin318_or30,7,61,7,ELASTICNET,9,450,499,15
lin318_or30,7,61,8,MTLR,7,350,399,9
lin318_or30,7,61,3,DEEPSURV,10,500,549,21
lin318_or30,7,61,7,ELASTICNET,10,500,549,7
lin318_or30,7,61,1,RSF,8,400,449,10
lin318_or30,7,61,8,MTLR,8,400,449,3
lin318_or30,7,61,3,DEEPSURV,11,550,599,25
lin318_or30,7,61,7,ELASTICNET,11,550,599,14
lin318_or30,7,61,1,RSF,9,450,499,6
lin318_or30,7,61,8,MTLR,9,450,499,7
lin318_or30,7,61,7,ELASTICNET,12,600,649,17
lin318_or30,7,61,8,MTLR,10,500,549,11
lin318_or30,7,61,7,ELASTICNET,13,650,699,20
lin318_or30,7,61,7,ELASTICNET,14,700,749,13
lin318_or30,7,61,8,MTLR,11,550,599,3
lin318_or30,7,61,7,ELASTICNET,15,750,799,16
lin318_or30,7,61,8,MTLR,12,600,649,8
lin318_or30,7,61,7,ELASTICNET,16,800,849,25
lin318_or30,7,61,7,ELASTICNET,17,850,899,24
lin318_or30,7,61,8,MTLR,13,650,699,3
lin318_or30,7,61,7,ELASTICNET,18,900,949,24
lin318_or30,7,61,7,ELASTICNET,19,950,999,10
lin318_or30,8,71,6,KNN,4,200,249,27
lin318_or30,8,71,7,ELASTICNET,4,200,249,23
lin318_or30,8,71,0,COX,4,200,249,10
lin318_or30,8,71,6,KNN,5,250,299,29
lin318_or30,8,71,7,ELASTICNET,5,250,299,40
lin318_or30,8,71,0,COX,5,250,299,33
lin318_or30,8,71,7,ELASTICNET,6,300,349,30
lin318_or30,8,71,0,COX,6,300,349,39
lin318_or30,8,71,6,KNN,6,300,349,22
lin318_or30,8,71,4,SSVM,5,250,299,32
lin318_or30,8,71,0,COX,7,350,399,43
lin318_or30,8,71,7,ELASTICNET,7,350,399,41
lin318_or30,8,71,0,COX,8,400,449,33
lin318_or30,8,71,5,WEIBULLAFT,5,250,299,25
lin318_or30,8,71,1,RSF,5,250,299,26
lin318_or30,8,71,7,ELASTICNET,8,400,449,8
lin318_or30,8,71,4,SSVM,6,300,349,37
lin318_or30,8,71,0,COX,9,450,499,35
lin318_or30,8,71,6,KNN,7,350,399,29
lin318_or30,8,71,4,SSVM,7,350,399,40
lin318_or30,8,71,0,COX,10,500,549,14
lin318_or30,8,71,5,WEIBULLAFT,6,300,349,22
lin318_or30,8,71,4,SSVM,8,400,449,37
lin318_or30,8,71,1,RSF,6,300,349,28
lin318_or30,8,71,2,GBSA,6,300,349,3
lin318_or30,8,71,5,WEIBULLAFT,7,350,399,31
lin318_or30,8,71,3,DEEPSURV,5,250,299,27
lin318_or30,8,71,5,WEIBULLAFT,8,400,449,27
lin318_or30,8,71,1,RSF,7,350,399,29
lin318_or30,8,71,3,DEEPSURV,6,300,349,26
lin318_or30,8,71,2,GBSA,7,350,399,3
lin318_or30,8,71,5,WEIBULLAFT,9,450,499,19
lin318_or30,8,71,3,DEEPSURV,7,350,399,25
lin318_or30,8,71,1,RSF,8,400,449,29
lin318_or30,8,71,3,DEEPSURV,8,400,449,32
lin318_or30,8,71,2,GBSA,8,400,449,1
lin318_or30,8,71,1,RSF,9,450,499,34
lin318_or30,8,71,1,RSF,10,500,549,32
lin318_or30,8,71,2,GBSA,9,450,499,3
lin318_or30,8,71,1,RSF,11,550,599,36
lin318_or30,8,71,2,GBSA,10,500,549,4
lin318_or30,8,71,8,MTLR,8,400,449,1
lin318_or30,8,71,1,RSF,12,600,649,18
lin318_or30,8,71,2,GBSA,11,550,599,1
lin318_or30,8,71,,,0,0,49,1
lin318_or30,9,81,7,ELASTICNET,4,200,249,12
lin318_or30,9,81,7,ELASTICNET,5,250,299,35
lin318_or30,9,81,0,COX,5,250,299,45
lin318_or30,9,81,0,COX,6,300,349,42
lin318_or30,9,81,4,SSVM,5,250,299,46
lin318_or30,9,81,7,ELASTICNET,6,300,349,29
lin318_or30,9,81,0,COX,7,350,399,42
lin318_or30,9,81,4,SSVM,6,300,349,42
lin318_or30,9,81,6,KNN,5,250,299,39
lin318_or30,9,81,0,COX,8,400,449,36
lin318_or30,9,81,4,SSVM,7,350,399,50
lin318_or30,9,81,4,SSVM,8,400,449,48
lin318_or30,9,81,6,KNN,6,300,349,32
lin318_or30,9,81,7,ELASTICNET,7,350,399,40
lin318_or30,9,81,5,WEIBULLAFT,5,250,299,8
lin318_or30,9,81,7,ELASTICNET,8,400,449,17
lin318_or30,9,81,6,KNN,7,350,399,36
lin318_or30,9,81,1,RSF,5,250,299,4
lin318_or30,9,81,6,KNN,8,400,449,34
lin318_or30,9,81,8,MTLR,4,200,249,13
lin318_or30,9,81,5,WEIBULLAFT,6,300,349,4
lin318_or30,9,81,8,MTLR,5,250,299,16
lin318_or30,9,81,6,KNN,9,450,499,37
lin318_or30,9,81,2,GBSA,6,300,349,4
lin318_or30,9,81,6,KNN,10,500,549,43
lin318_or30,9,81,3,DEEPSURV,5,250,299,3
lin318_or30,9,81,6,KNN,11,550,599,7
lin318_or30,9,81,1,RSF,6,300,349,4
lin318_or30,9,81,8,MTLR,6,300,349,14
lin318_or30,9,81,2,GBSA,7,350,399,3
lin318_or30,9,81,5,WEIBULLAFT,7,350,399,6
lin318_or30,9,81,3,DEEPSURV,6,300,349,8
lin318_or30,9,81,8,MTLR,7,350,399,7
lin318_or30,9,81,1,RSF,7,350,399,15
lin318_or30,9,81,3,DEEPSURV,7,350,399,2
lin318_or30,9,81,2,GBSA,8,400,449,2
lin318_or30,9,81,5,WEIBULLAFT,8,400,449,1
lin318_or30,9,81,8,MTLR,8,400,449,7
lin318_or30,9,81,1,RSF,8,400,449,15
lin318_or30,9,81,5,WEIBULLAFT,9,450,499,6
lin318_or30,9,81,2,GBSA,9,450,499,4
lin318_or30,9,81,3,DEEPSURV,8,400,449,3
lin318_or30,9,81,8,MTLR,9,450,499,4
lin318_or30,9,81,5,WEIBULLAFT,10,500,549,3
lin318_or30,9,81,2,GBSA,10,500,549,5
lin318_or30,9,81,8,MTLR,10,500,549,5
lin318_or30,9,81,2,GBSA,11,550,599,3
lin318_or30,9,81,8,MTLR,11,550,599,8
lin318_or30,9,81,2,GBSA,12,600,649,3
lin318_or30,9,81,8,MTLR,12,600,649,5
dsj1000rdmRad,10,91,5,WEIBULLAFT,4,200,249,37
dsj1000rdmRad,10,91,5,WEIBULLAFT,5,250,299,28
dsj1000rdmRad,10,91,0,COX,5,250,299,41
dsj1000rdmRad,10,91,1,RSF,4,200,249,11
dsj1000rdmRad,10,91,0,COX,6,300,349,44
dsj1000rdmRad,10,91,5,WEIBULLAFT,6,300,349,33
dsj1000rdmRad,10,91,0,COX,7,350,399,38
dsj1000rdmRad,10,91,4,SSVM,5,250,299,4
dsj1000rdmRad,10,91,1,RSF,5,250,299,33
